asin,description,firstDate,img,price,rank,rating,seller,title,url
B07H8THS8K," CONVENIENT DESK AND TABLE LAMP: The base of this decorative and unique desk and table bedside lamp contains 3 USB port and 2 outlets power strip so that you can charge your mobile phones, tablets, laptops, and other electronic devices. The USB port functions regardless of whether the lamp is on or off. CHARGE 3 DEVICES AT ONCE: This charging station stand can charge up to 3 devices (such as iPhone, Smartphone, Samsung Galaxy, Nexus, etc) simultaneous maintaining your devices,Smart Charging Technology to charge up to 5V/2.4A Max per port for a total of 4 Amps, and each port can automatically detect your device. This is the best charging companion for your Apple watch, iPhones and other USB devices. 2 STANDARD AC OUTLETS for your home and office, blutooth speakers, laptops, printers, Xbox one,PS4 and more.(1250W max output from the AC outlets) Please DO NOT plug in highly power-consuming appliances, such as hair dryers or steam irons MINIMALIST DESIGN: COZOO nightstand lamp comes with sleek fabric shade and the Fireproof plastics power base, creating a warm and cozy feelings for your home. Perfect for end table,dinning table,coffee table, bed,office, bedroom.This bedside desk lamp can be used with standard e26/e27 led bulbs(included 3w bulb,The bulb is a gift, not within warranty range). QUALITY GUARANTY:Confidence in our products, we provide 90-Day Money Back Guarantee and 24-month warranty (we will replace new one to you instead of repair) that ensures you a total hassle-free purchasing. If there is any quality issue for this table lamp or you are not happy with your purchase, please do not hesitate to contact us. See more product details ",Dec 15 2018," data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAwMDQsNCxAODBANEA4QExYRDRASGR8dFhsVHhgYEx4YFRsVFBwYGyAZHhsjKyQpIyA6LCYxGSYoRC5FOUsyLkIBCA4NDhITDhERExMREhYTJxsSES4cHR8TKQsfERYeFhcfEBYZHBAXIRcpDCMRCy8gKBwUJxYSERQeFg4bHTAeIP/AABEIASwBLAMBIgACEQEDEQH/xACiAAACAwEBAQAAAAAAAAAAAAACAwABBQQGBxAAAQMCBAMEBQkHBAAHAAAAAQACAwQRBRIhMUFRYRNxgZEGFCJSsSMyQmJyobLB0RUkM4KSouFTc9LiJTVDRMLT8AEAAwEBAQEAAAAAAAAAAAAAAAECAwQFBhEBAQABAgUBBQgDAQAAAAAAAAECAxESITFBUWETcbHB8AQiMlKBkaGyM9HhYv/aAAwDAQACEQMRAD8A8pFKCu5jgV5mOYg7rShn6rkuLolbrU9q4IZQV3sN1ms5oTQEATQkawEYCgRgJBAESiNQFIwFSMIAgEYCgCMBSaAIlYRWQYbKWRK7IINlLI7KWSMFlLI7KWTIFlVkapABZVZGqQAWQpiEpgshUjVIBaEplkJCZllAU0hAUwUUshNKWUJLIS0wpZQHzaysXB0Ku6mYL0nK6IqmeM+y7wK3aTE43ENnGQ+9wXm7owbLO4ynLY+hssQCCCDsQntC8bh9fJTEA3fEfnM/RezhfFNGJIjmY7Y/kVy5SxvLuYAiAVgI7LNQbIrK7IgEgGyMKwF1UtM6okLWmwaLuKQJTAtMYcwbySeDR+qa2hox86SfyCfDRxRlAIg1braHDbaSvJ5HRNbQUPAl38yrgy9E8Uefyq7L0goaMfQ8yi9Uox9BiPZ5eYOOPNWUsF6bsaMfQiUtRjhEl7P1g4/SvM2VWXqc9N9TyQH1M7saf5U+D/1C4/SvMWQkL0hZQ/6Q8kBhoD/6LkuC+YfF6V52yGy33U1Edon/ANRSjR0x2Y8fzJcNVxMSyllrmhi4F646qnEBaAScwRsN44iEKbZDZIyigKcQgIQZJQEJxCApgghAQnFLKaSSEuycUooDyzqOm4MC5JaaIbNWyQuaRq6JWdjz74gDpogAIK0ZmLlsNitpWdimbrZw2tdSTa6wv0kb/wDILFALSupntC/miwR9GbYgFpu0i7T0TAFh4HU54jTPN3R6x9Wr0AC4LNq6IGyuyZZSykAstLCjarI95hH5rhsu3D9K2Px+CCehIQkBGUJWiAFoO4QmNqZ/+JVKQDs2nS5U7JoTPIaIj3DwSMsNaOCuzeAR7DcjbdVwGgPDRBKspbuRDcC/DYqcrjyTAbCyu2qscgb9FOHIphStQ6dQQqtyTCdyy8SN5WDk1aiyq/Wo/lCV6HGeQgITbISFCyiEBCcQlkJmUUspxCUUGUUopxSyqSSUopxSikGIlPCchct4ms2ZqznCxWvKFmSCxWsZ0stzN6hOpSBIA7Y6FRgQt0crS2IHOoq5j9coOvVpXuhY2I2OoXkq9odTU0nEssV6ejdnpIXc2NXHn2raOmyuyIKLFSrJ9KctXEfrAJdkcXszRnk4JB6Y7qkbt0K0ZAVIlSkIN1fHbkoN+aseIUmo8rqaX5KwNdQoNrhAV9/BXblwU07idVffxTJXUqcbFX04KJhSpEq6qgnFY9Xc1L+lgtnisWo1qJO9KqjmIQlMKEqVlEJZCcUsqjKKUU4pTkAopRTilFMiXJRTnJJTDFQlEqK2JyyBZsw1Wq8LPmCuM3OzdURZ5RtCtw9tWl6AntMKhPFjiF6DCjmoI+hcPvXm6U5sOe3kQVvYKb0z2+6/4gLmy+bSNoK7KBWuZa1Y3B6hUrKQeoJvrzF0KphvGw/VHwVrVkpUiQqAsbqDZUi6FSabKcNVOCvigk+8KcFO5TimE6jxU2KitMKtZRRWqJQWJJrK/vK3AsN3znd5RVwooCmlAVMWUUBTCgKoElKcnFKKYKKSU4pJTBTkoprkophiBRQKLYiXhcUoWg4LklCaHEETxqCoBqjcPZCtLRoT8lK3mFu4I7WZvRp+IXnaM2eRzC3MHNqtw5sKxy7rj0wRIQiXK0WFagVqQ36c3p4z9VOXNRm9KzxC6FbFFStRSFIuOiFFxUhOKm6itMIq4K1aArqoooqJFFFFQTgVh7kracbMdzsVi8EVeISgKMoClFllLcmFLcqBRSnJpSSmCyklNKSUwW5JO6aUkqgxgrVBErIBXNIF1FIeFSXBbVGR7Kp2jkY2KtJkGjwVs4c7LXM6kjzCxI9wtOmdlqI3cnAqMjj2YKJArBXG0MCJAEak2xQn93tycV2rPw8/JPH1loKoyvVSiiiRIrVK1IRWoogLUUUTCKKKKiUoooqAJDaJ/wBkrGWtObQP7lkJVcUUsoigKFgKUUwpTiqBZSnJhSXFMAcklMJSSVQAUk7pjikkqgyGo0sJiolFJenJblRVwSDVWxFIELVaUbuu6M6grh4rpjKmk90x12NPMAowVx0r81NGfqrpBXG1OBRhJBRgqapr4cdZB3FaSyMOPyzhzatZOMqtRRRCUVqlOAUgXJRRRAWopxUTJFFFFQUooqVBz1ZtTOPMj4hZN1pVptB3uCySVNaRZKWSoSgJQpRKUURKUSqAXFKcURKU4pgDkolESlOKsAclHdG4pJKYZYRgpAKaCtEjS3IroCUBzSJIT3rnCpIzumsKQ7gjYUyeuw596RvQkLvBWJhb7wvbyK1g5clnOtY6MyMOXMHIg5Zm18Pd+8jq0hbq8zQvtWRdSR/aV6S+qcRkJS6G6iECUGwQokgtEgRIC1FSl0wsqXQ3VXTIRKG90N1RTNx4gbQs+3+RWVdd2JusIh9o/BZWZKtIYSlkoS5LLkGIlKJVFyWSqCyUolQlKJVBCUolWSkkqgpxSiVbikkphlgpoK5wUwFaszroSquqJQC3rmJ1XQ5crjqnCE46K2lLOyjSnsTfwt/tPb0W0HLzOHPtUgcwV6AOXNlObSOkORZlz5lMyzU76WS1ZB9to89F687rwcT7VEJ5SMP9wXunboiaJRACrTQJElox+SkCV33QclEwK6l0PBVdAXdQlCVV0AV1Wyq6mhKoMfFn2khbya4+ZH6LLzLqxd/74wcoh+JyzMyTSHlyWXJRcgLkGaXJZcllyAuVAZcllyAuSy5UBFyUShLkslMlkpRKhKUXJhnApgK5RLHzTQ9nvBaM3RdUSgDmnYhWgwOXM9PcuaRVCQHQoQUIKG+pVpaFI/LUMPWy9MHLx0T8sjTyIK9SHLDOLxdWZXmSQ5S6xWaTf8l6rDMRbVNEM5AqW+TxzHVeQzImuIcHNJa9pu0jgUtg+hqArJw3EGVYEUtm1A/u6haet00GXR/okpnAoIV9u5S+pQ31CG+6AO6G6G6pAHdCSqVIAlOCrKXLnnq6Sm/jSsHTcpm8/i774i8e61g+7Ms7MpW1LamslnYCGPIDAeQaGrmzqVuguQFyTnQ5kwcXJZcllyAuVAwuSy5AXIC5UBFyWShLkBcgLJSyVRKWSmGKArAVogF0slIwXjZxUAV2UgQe/vUIL1LJjB7QSDlc17DZw7ilk6rRmZmZYd7VluOqcTTAV6iJ+aJh5tC8ndehpH3pmeIU5w8a0g5HdcocmByxanXV3SMymZI3Rnc0hzCWvabtcNwV67DcR9ZAhqrNqODuD/0K8bB7c7G9bnuC1nNBNxoRsVjldrFSbvZbGyIH2VlUFcJgIKg2lGjHe9/lawafvutIzsV9JDfQqOLW3zEBY1VjeEUej52vf7kWpQTX1RAE7rz8uKznSCNrb7Fyy5pq2b+JK4jkDYLO5Rpw16mor6KnJEkrb+6NSsw42JJGx08W5tnesARdE+CO08en0gp4lcLYnFROLPqJ2t5MIHwCzzhVOd5Jr9SP+K2cqHsxe61QyP2XFwlk+5CcLbwmd5f5WqynZGXFuYZjdyLs+rkGxjhR4T/2f90BwqThMP6f+y2+z6uVZOpTDBOFz8JWeRSzhdTwki+/9F6AsPvFAWO95AeeOGVfvw+Z/wCKWcOrOcXn/heiLHe8gLX81Qebdh9byZ5pJoa73B/UP1Xpi2TmEGWQbuB8Ebls8rLS1cTC98ZDRuQQfgVxly9qQCCHag6ELyNdDNTVJZHE+RhGZjmjgeBRuWzJARAKkS6WaIrKBpKblskZabGNUG5TT7LUUBL/ACWfVts5rxs74rqvoheBIwsPHVvenCrOutqgfeAjk5YeoNjuNCtPDnavb3FPLoiNkFMBXMCiDli0OLkOdJc5KdIAClsbcw0XMkp4WY1elbRNYxsldJ2DXC7IwM0pHO3Bc+DQR0eGxVM7Q6aUF9NGfxuTX5pHl8ri57tSSuXLaW2872np5vyb49PjfX66jdR0srS6ime6RouYpBZ5+wRoSsfE8axKkgiipntdPK4MjzBbUME73B1O0ktPzuHnssnFMLqnY7FWhhdRNj1dymVY98uknWdvT/qb4679PP14c1WKmWgqDPK97mwPLidr5SdhovERhrXBfSatmXDKv/Yl/AV830BzFa6V5Zo1JzxfSez9hp6BTIF0WORn2W/BB7K43S5ywdFGNOdtuDgugtBQFo5pk7ilklcTiWi5c7wK1Tg9SRpVFby79IxvLrXIXnmUBkfzK6TglbwqQfBLOC4hwnYq2vgt55c5lk94pE9W6CF8ru0cGC5awXce4LrODYrwlhSxhOLHVklM7x/wjn4p7zzHD+0TcBwnbcAtJbodAeF9kUdb2pIjc7QAkkW37wuk4TjQ/wBA+P8AhKOF457kB8UfpS5eYo1EvNAamTmFDhmO/wChH5/9lnTtraaXsqmMRyWuGniOYNyCg3caqT6qE1UnJizTJL7rfP8AwgMsnuD+r/CN4e1aRqn8mpZq3e61Zxlk4x/3JRmff+G/zCOQYiIBWGprWrq3YrAsoVOKlrqTRtgC4pWYnU8dlc50DBxQnRvcEyLQAkEd6l0JOqtLlm0ld11T6J1p+8Fc0xvKUVO7LM0p9kd29dEHJGZXmWTQx7l14RQjEa20txSQWkqndODB1esqR52aCXE2aBuSdAAvZ0UQpamDCI9XwM9cxd44zkDJH3R3ReUt8QdbI3ZSZX5iGgABsbbaNaNA0KMY0yMBHslwDh4puUHn1PCy87W+kOGUjx2IfUlrhmczRnnxXmyZZXzXdeGTxH090TWluUANAtlGy+amtrqh4lndJM1huWN0aBzDW2Gi+jQzRzxRTQva+KZjZI3NNwQRdeMxGsjiq5IYI2tDTwFgvVyk/d5srzNdj0LoZoKaJz87Hxue72QAQQSAbuXjM97X20WhOMz6g83PWQD7GinDCSWReWdu27fgxPEqV4c2eSaP6UMpLmkchfVvgvY0dbBXQ9rT90kZ+c09V4PKcovvYK4JZ6SYT0zskg8iOTgsctPfxKvHOz3PotzyCmbouTDcShxGP2LMqGD5aE/iZzC79Vx2bOyOd9uIKzfSqqrKetpHQzzxCama4hhIC2HXykaLJ9LY2luHTPcGtEGS5XZ9n6vO+1bzC3n9WPLjEsYHzK/Ebf78n/NOZi+Nbev1njI5cTY4rF3ax9BmH5FJLhm3BC9TbH0fO+0z7XL+WwMax5m9ZUIj6R44B7FXKD1aw/GNVhlVTU75BU2LXgdnpddlXW4XLEBHkDw4H5ltNeix3+9w+z5fn7M/b6u8lufv3uxTPST0hsM9Z5xQ/lCumH0ix9189TCBwJjZ+TV5yoLHyF0Z9lGyF0jw32iLcPibLXhx8RfttT89etZ6RYowGSWeB8YOzWgO/CUzH5jV4XhmKNtq50E9uZBP3FjvNeeiw10cmSoc0uGwvp3L0kcQn9F8RpGEOfTEVLAOFiJrDvyOXHlw9I9bQ1M7fvVgNkBCPNyJXLCczAU9cFe4snmSlkoj4JRy34JBwNCOyBuyMLuciWCis7JTT7JJQZF801+SuQ6FBHqSVUp1VpLBU4oVFROKT+I5RmjwVcv8UoAVSG3dCXJLX+wELnWCy2W3sDZHHLPilQLwYcztGNOzpzpG1b3oo174KuvqDmmq5jdx8z95Xn8TPqWA0NCNJKm9bVfhYCvY0UJo8Mp4NA5sYMn2z7bvvKw1rtjJ5a6c57jx0u/YtUInWeWt8W525h4tXzJ7WyRAs2K9djFXI2CRhILXCxXjmyBjs41jd/EA/EEtLlPfT1Odj2XoRj3qc4wfEH2pZnXopXbRy+53PTcbraWmxOqD5GmRmuReRlpGyNuNQdQQkCicXZnlzjzcbldlcy31DyyV7W/xC4gcrrKzgNW8I8jUttHQPJLxIHHlsjcrHRGWSRtc3UWCFzF0RxRxsyRA5eqssNtj1KhTgGeKRssLnMlYbseNwV7fCsWgrwIZw2OsHDZr+rF49zFyytLRnBLXM1a4aEHmCss8Jk0xysfUy0cQQvLel7flcMl4dg9o/rW5g1VLWYRTVE+srmkPPPK4sDvEBcHpVF2lLh55GVg+Ky0OWdlH2n/Hb6fxs8UYmyEDRzidGnnsnvwqqiGeaAgbKyzJYkHo4cwtB9ZUTNLXTykb2LQfzC9fKZbzaY7d/Oz5SamfLhy2nvrKYKaK7ZIsxvqDs3pqCUwVBhlyNiZ2DgHxRyNDu+2YEgEjgtGnZTmQvec+e4JcLAOtuQszEZLzRGwGW7NOI3BSt5xvheKZc7vfjHQ5zZi24YwgAANAA8QF1xyOYwtN2PBFnt3ttr0Wa1zHN1vmC7BKd3G+lvBN5uW/r/111VS2doHzJfe4G22+q1PRSf8A8Ylgk1ZVwPYW83t9v8OZeZlOZmliNwiwurNHilLO82EczM5+oTld/aSscsJtXdoamXFjfXmcyM0001M7NeCR8V+eVxbfxXSCeblp4/AafH5+DZ2smHlkPwXG0FeXlOb7DG8o5iXDiUBceTSu0i/AJZY2/wA0LNbFByyZSm7FC4A2IQ5ruNuBXc5BPOiQ51okUhXO87BUDI9kiQ6p7dGrlcdUyUoqVFWREwNw5KXU6zm5fIrlII3TQ7IjeMJ0TDNURRDXO9rbd5AXLCfYWvgjc+N0TTt27CVOymrXs9e9LG0w1jheyL+SJq9vLHe4+K8t6PQGoxzE6t30HviaepeV68xnmCvO1rvlt4+Ls0pyeWxGlD2Oa4CxXgpWPpJjG/Vp+aV9cnpXSN1DV5DFcLMjDz4FGGU6XoM8WFQ1AjeIZD8i8/JO913unoVsli8mLsc6CYWI0IWtFUzSUr6UG9QG/u7ju9o3b9oDzXZPHf5OStGaFzGZ3jKw7EpDYxoRqDsVmith7Ew1Aqi+/wDC5Hpcrso3erUzn17hCHuvBE75+Xo0e0tNkNiOKBlnPOYX25jTgPFVNMxkZvkjjsQS6wWDNirzdtJHl+vJv4N2HisaofLIO0le57ibC6FbNafEotRTtL+Gc6NWVM+WXWVxPJo0C+/Q4Xgs2CNw59JDHDLE0vLQAc1gc4O+ZfEsawqfCsTfQte2oGjoJWcWFAj2WC1DRh0DAfmtsR4laOP+1gtHJxZUnyLSF57BKSeCMdqe4L0+Lsv6NZv9OePyLg1cWntM/LbVm+nfd8nj3tcGFxAym2Urkc/e1gea0QAWZSQQRv8AmuR9NqbL18Mt9/PyfH6unNOzxfimdjmgkBrzuOv+Vl1JJLQeDtFpuhLhslepVE8E72izadhmkJ91pBPjZbWcqWhlLlJO96FsY6w1K6QzTqu2hp+1iFxuLtWpDhcr3ADbgVhM8WOeOrbyxt5vMOjLf0XZh2GyYhUtiDXdmNZXDcDxXqavC4YKYl1r+8nYQ6KJvYWIL9Mzfp8PBFznDbOdd2lo58eM1Np3v+ivSiM9hh9VuWXppXfme8tWEx2i9pjtIH4JVRRg3hDJ4vBeAgc5zAdF5efavqsGhdV4pALkJL1zt2cSGgpLNu/VU91yGjxRjdd7kKl3XPu5OlOqS3UqyNOjVyFdMhsLLlTgWqIUV6hMghuqTMRcN5bpsj8jepXHub8U4mnw8QtrAnBuO0BPGdgWFEfaWjh7yzE6R43E7CPMID6dgtP6pTz5tJJ6maQ9xeQFr3JCZOAJnWGl0nUa2Xi53fLL3vSx6T3KWfVQh4Oi0iluAI2SinzTGsPJBkYCHs2XnGuzx2d84HxBX1espg4HkV86xbD5KeUyxA2+kF3YZb7S/pXLnj3/AHcbausaMonlt1OvmRdIOpLnEucd3ONye8nVI7QLohgq6k2iY63NdV9bs556QvOGX+sC1FHG6oaWMbIZLjJYexbiSd16KjwDZ85zH3QvVU2GRRABrWtCxurjOnNtMMr1avo9ic81AKTFrCeJtopeEkfI8nBHjWH078RZPCA6N8YyO6IG0rG7gLVLDJhjLXJp5Mv8rlz3O5TKd+rTgksrIjpWBMxGO/o5Vx8AQ/yIcnZTxapU64JiMfOBxCjT/FD1J92vE0cMr7B2twvQw4cSAXa8PBdWHUORjSAdQCt8NjiZd9hbhx8BuV16dy6vn8tKZ7bsKOhoqUOkm4AnXgs2ja6r9ZjjbaCpbJETbQhzSzMFoYhQ1+IiNziIKMuOeI6SuANhm4APW/RxQwRRxxtaBH8mWDgBrbwXbxXaq09GSzacMnTza8VgNpaONx5Ar0znNijzEhotqSvL4ZPFT1dXSsILoqiVkTPqCRzW67bLe9QZWRy/tOUBklmwNY+wafPXMVx10XH8s5/x+7z8tZUYrU+r0oeaZrh6zKNgF6ulwpsGjX7EOiPAhLoaWhgYWU5YxrGuLgDo4DcdSCtFldRTMiEUzWvvlax2jr21BCdz7ToMNOTnlZcq7JI87BFLtJG+F/2SF8ghaYZJIH2DonujcOVjZfSKnFqT1uGNk2Z4e0SNaLt5auXisfg9V9IKkWs2cNqGfzDX+8FZXnHZhlN7tSBlUNkluU8kRDPeK5662JHqS7yTggaLNV3s0ld7lIkOqqNATcprNG3VEVIdUlMedUA3VEJguVcjmsu53gjJbEzM4FZ0shldc6DgEQgucXuzFCrCo7q0iYfaC9F6OU4qMbhzashvM7wXnBoQV9A9DYGCKqqpPpOEMf4isNW7Y5NMJvY948h1ng7obHmhiDJLxNJvu3v5eKrK3mvMy/N5/t3d2Pjx8OxgaoQqGW26nsaKFlPjaVlVVDHK0hwBHJbVmKsrUyeKHo/RNkzBi1YMPjj0Y0NA5LdMUZKIRlu2qq20pI5oqZrRsukNA20TB9yLSykyV004PYVLObA4d4KVoU+ABsc7uGSyvHr+l/bapy6fXlnkFOghbPHPATYSsy3SyNN10Uj2ROkfI7KGszAHjbUhoAuT0CMPxYpz/DXj6vEMTw8ijqmVLZYmgGSBpdG8cw5gWZFicTZO1qDVZ9Swhrw4d5LV9BfX4bNqPW/Cnn/+lJFThjXtcXyjKQbPjkHXXNGvR2nivH9jjvvvk8nJidBKxrm18zJGizmSl3WxByrg/aMJdndVxB+znZ9xsc119LxKfDHxQPmdBC2UdrA51m3YskuwQ/8AuaA/zsVXb1XdOV87gdAayWZjC+AkZHg2B9kfN563XpYoaJ0RjnY+EOs5pcTYO4Hey2uywntg9r6SZtrEBzPDc6ALRFPhUosWUjx4FRT4I8lPR1EbQ5l366Ovu3gSUh8NWflXRva/T5Tn0JC94KaiA0bEOWUgfAq/VqY6XNjuM5/5KNk3SxeAzGO9tH7HML3O9+a7fStolhwvEWbPaYHnvHas+D16t+FYbIAHxk8rPd+TlwY/QxN9GpoohlZTFk8OYk7P5u5tLgiRWnjcb6PCMOmxReCCI3YE5cteoxFTzopxS5Tou+OQncprjYJbFcmytJR1KZGLAvdYDmUoIahx9lvDkmRE0rnnclvBKG6q9yiarSvihO6MoCkAnQL6xg0QpcJporDMWdpIOOZxzlfLIWtkqYWO+a+RjXdxcAvsRa06WGlgFx69/DHTpdbT2vcCHM3GoK75rSRipj+a7SZvuv8A0KxcoB0utDDnuFUI92SjLI0rjx5/d8/27X5ZOjL83j+vj/RrSCdSiuFzSExzPY3ZriAjjObdRss++nFUS0nr1QOJBRNJNwdUGvYblWLoD7IFkQ3SIeZFcJRUOyDE4jdPkPY0jWWIfOc5HJvDzS6eNslRG198pcLhIq3ufUyOcdiWgcABoAFpOUt/RF52T9SnEgdAkPObfyVOJSSSSoUU+GJxJyt8lzvhjA0aOll0Fx6LTwuKNwnqXjM+mZnhafm5uZHGyuS2yItklrmxVpjFJSkvz08DRLY7POpGnJZXtjaWYdz3fqmPkkle6WQlz3kucTzSt07lbbZ9QTF6P0cna109PI9z5JbOZnJOjb33XnKyON9ZOYi0xmR2TQbeIWjg3/mF+UUp/sKx3OOYnmSVrx3hx9/18WfDOLL3F9ll2EV/9ph+MahEo2cwdzGD4NCY7dCSb7lRx5earhniF56tuzz4Ej8LgkTipqWCOZ7ywEOyl7yCRtcOkc3RdOa7rWCjk+PLzRwY+HII3MFhZTL0Ce42QqKt/9k= ",64.99, #26209 in Tools & Home Improvement    ,4.4,COZOO," COZOO Bedside Table Desk Lamp with 3 USB Charging Ports and 2 Outlets Power Strip,Charger Base with White Fabric Shade, LED Light for Bedroom/Nightstand/End Table/Living Room ",https://www.amazon.ca/Bedside-Charging-Outlets-Charger-Nightstand/dp/B07H8THS8K/ref=sr_1_32?keywords=table+lamp&qid=1584875877&sr=8-32
